HMDB	Compound.Name	Pipe.ID	Tau.Method	Z.Transformation	HAKN.Adjustment	N.Datasets	Predictability.rho	Lower.Predictability.rho	Upper.Predictability.rho	Pval.rho	Lower.pred.interval	Upper.pred.interval	Q	Pval.Q	I2	Lower.I2	Upper.I2	FDR.rho
HMDB0000672	Hexadecanedioic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	-0.000359866212088384	-0.119140725775782	0.118431148848591	0.995284731949221	-0.268738383798302	0.268018651343056	2.41173066666644	0.660508385114803	0	0	0.655078795116757	0.995284731949221
HMDB0001999	Eicosapentaenoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	0.380999556034442	0.238917846095003	0.507109351947163	0.000000604629713569932	-0.0766723356730971	0.879129177686479	8.10470341980905	0.0878172006910682	0.506459423274709	0	0.818921221294047	0.00000520692138822052
HMDB0002925	Dihomo-gamma-linolenic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.54740197322113	0.363009730729154	0.690536321154717	0.000000272655045371615	-0.372801019422491	1.60212930327821	8.90740432768551	0.0305476686600775	0.663201546754135	0.0134672683315938	0.885018312654492	0.00000256671818573968
HMDB0002231	11Z-Eicosenoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.258549994981576	0.0878344198740484	0.414511471902967	0.00330451758852299	-0.387808485680403	0.916916290126737	4.96041504928965	0.174718803304461	0.395211898562881	0	0.794360416188402	0.00777701122126532
HMDB0004705	12,13-DHOME	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.382022258056153	0.235401898400422	0.511640909049871	0.00000121581940713411	-0.162383324515448	0.967233993860998	3.69156155926026	0.296753789848481	0.187335778683003	0	0.87556352268844	0.00000897077562561112
HMDB0004704	9,10-DHOME	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.321728527597464	0.126141581170681	0.493238446950373	0.001566176604713	-0.49806431047924	1.16521235045408	6.58731060028006	0.0862820604009215	0.544578936376181	0	0.849335702235566	0.0042678287037611
HMDB0002183	Docosahexaenoic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	0.344773662837784	0.123137476570239	0.533650008641223	0.00279904920996592	-0.477717085033136	1.19671735362533	19.4423967835824	0.000643251064376908	0.794264048587996	0.512238530555449	0.9132213502809	0.00713341380281469
HMDB0002121	Carnosol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.166189828227113	-0.113506544803486	0.421479038808257	0.243237819151901	-2.94955174859246	3.285043140523	4.44426871960731	0.108377545116813	0.549982207156746	0	0.871410543968545	0.291245283458197
HMDB0002226	Adrenic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.515106490633968	0.400766634272898	0.613646661511296	0.0000000000000141439549485828	0.19058885679545	0.948722851013866	1.46298192479851	0.690840052319939	0	0	0.68600779789102	0.00000000000077225994019262
HMDB0002068	Erucic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.0637972978418393	-0.172344931668917	0.29300516260797	0.598771083521341	-0.943858169815724	1.07162629685474	10.7032857436444	0.0134434412605165	0.719712238666394	0.204788946566947	0.901207070985441	0.643561046461914
HMDB0002100	Palmitoylethanolamide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	0.431648423538822	0.316888173798998	0.533952334080857	0.0000000000129110850233958	0.108426627298799	0.815414975910178	5.0152175159969	0.285739644062513	0.202427414715053	0	0.659219822887162	0.000000000335833498349665
HMDB0000761	Lithocholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.30776008825131	0.0954258517870489	0.493306892624925	0.00505230310588953	-1.45447929537957	2.09061780299343	1.0866182984875	0.580823038602031	0	0	0.80854350622351	0.0110342299832627
HMDB0000518	Chenodeoxycholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.328702333576321	0.0681061291145902	0.547310594616944	0.0143097775301046	-0.792068540263544	1.47481394141079	7.20265774423213	0.0657113598625621	0.583487081223262	0	0.861471181802667	0.0263957382818821
HMDB0000626	Deoxycholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	6	0.230768357300226	0.0625803074961088	0.38621142351744	0.00752647906308915	-0.277869323996761	0.747871108039616	13.1696992714298	0.0218393530982068	0.620340609383014	0.0752476280103277	0.844129891147475	0.0153337968971891
HMDB0000391	7-Ketodeoxycholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.473702857615823	0.334058247557072	0.592998442417984	0.00000000167846381018227	-0.825308242430593	1.85497574301156	1.13945577132039	0.56567934722034	0	0	0.817421496526612	0.0000000269541541282211
HMDB0000506	alpha-Muricholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.349757795335395	-0.0363393790155638	0.645001155839185	0.0746674683274569	-4.46066394337611	5.1909994718058	14.9123699044798	0.000577856521826945	0.865883155205318	0.614468624814079	0.953344061688867	0.104001116598958
HMDB0000631	Deoxycholic acid glycine conjugate	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	-0.00595325257867521	-0.212690519792121	0.201294176061674	0.955696918292812	-0.690035222202817	0.678128576382133	9.02487417579998	0.0604807431400377	0.556780524350586	0	0.836138423345366	0.959210509904183
HMDB0000708	Glycoursodeoxycholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.271155253288968	-0.0562866242230087	0.545931447846364	0.103150719013637	-3.60453955401767	4.16076022639681	10.3675752929111	0.00560672983537279	0.807090863244803	0.394967828892842	0.938492634242016	0.139406664805559
HMDB0000619	Cholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	6	0.419929857286086	0.2694442076164	0.550396044791327	0.000000305346121955356	-0.0531394054869292	0.948353126642819	13.6504381042465	0.0179891820591088	0.633711389933738	0.112762954027233	0.848780721597155	0.00000277864970979374
HMDB0002392	Maslinic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.152463873808077	-0.0520447348538557	0.344699320344509	0.143262468612859	-1.78106019800486	2.08838416132653	2.14258592876372	0.342565306212907	0.0665485229084792	0	0.90290231691112	0.182760065099582
HMDB0000722	Lithocholyltaurine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.337914066615852	0.145191152586883	0.505932091251699	0.000795060912677815	-1.57893242908265	2.28240408620859	3.02859787456195	0.219962338200765	0.339628407984248	0	0.783561235982554	0.0025839479662029
HMDB0000951	Taurochenodesoxycholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.408573848378347	0.198223705893804	0.58294576338361	0.000262594167549952	-0.519243191755198	1.38703938191605	7.85558260994235	0.0490925992789109	0.618105982845489	0	0.871863176314045	0.0011028955037098
HMDB0000896	Taurodeoxycholic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.350749530238797	0.141342332252808	0.530112302365407	0.00135060222803932	-1.86650791153403	2.5991042623931	3.80738144400784	0.149017620445678	0.474704589121835	0	0.846171171809827	0.00388120429741827
HMDB0002364	Oleanolic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.227205991566132	-0.124137048014989	0.527924593689007	0.203009343561925	-3.95763037882885	4.42011316192961	11.7102980108978	0.00286510865250529	0.829210153478694	0.479315637209808	0.943979167112946	0.247417637466096
HMDB0001043	Arachidonic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.389273881816748	0.114123516030457	0.608958931308939	0.00656546152931304	-0.913216343616893	1.73510423913687	15.1994883721802	0.00165386934209325	0.802624935356974	0.479144940397095	0.925205841002026	0.0137874692115574
HMDB0029377	Piperine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	-0.122356447457528	-0.286947391554931	0.049251492099376	0.161770224004465	-0.753534340411973	0.507589150027021	5.31894833560185	0.149877576995447	0.435978729118348	0	0.811214093077951	0.20445958867231
HMDB0012252	Linoleoyl ethanolamide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.493105549917959	0.394554476422221	0.580441220991393	0.00000000000000000736237490035466	0.268488336101397	0.811822358792914	0.165251489235903	0.982993754790944	0	0	0	0.000000000000000669976115932274
HMDB0013078	Stearoylethanolamide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.462903065188447	0.270001553752359	0.620079384478941	0.000011811349788541	-2.0123253220977	3.01432487338989	6.86874935647323	0.0322455677840901	0.708826178361689	0.00895760348290948	0.91445149601529	0.0000749883370295743
HMDB0011564	(2S)-1-O-Hexadecanoylglycerol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.280786567914678	0.143636059709725	0.407354466836719	0.0000849588471202733	-0.902788868180205	1.47986038313695	1.55840241131166	0.458772329721449	0	0	0.866504230234929	0.000420651872503556
HMDB0002088	Oleoylethanolamide	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.329058196524163	-0.0114056829365337	0.601152315628584	0.0578721264970392	-3.98948553159278	4.67302897688116	17.0308670340101	0.000200352244709343	0.882566166713294	0.673400851426779	0.957774828070876	0.0831531080720616
HMDB0000067	Cholesterol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.475619821568688	0.349318624905016	0.584946318798886	0.0000000000308553706850822	0.011972005964999	1.02264443994686	2.78833513899742	0.425423762482984	0	0	0.835254769131415	0.000000000647962784386726
HMDB0000852	beta-Sitosterol	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.421427476638677	0.308762050700869	0.522430323292317	0.0000000000135317526807558	-0.451309978769169	1.35016298638932	0.607643217954887	0.737992505946365	0	0	0.657627826075338	0.000000000335833498349665
HMDB0000252	Sphingosine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	0.246367460294937	0.113159997118047	0.370874693389178	0.000349858940330453	-0.124730306845421	0.627813973324924	5.56321588568367	0.234228383448969	0.280991411767146	0	0.71834847802653	0.00136444986728877
HMDB0000660	D-Fructose	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.339131850275539	0.0915027120225684	0.54726114519965	0.00809460754274671	-0.831336559886717	1.537559020904	13.6765611824073	0.0033801609978908	0.78064661430689	0.407813994400842	0.918748657752647	0.0162487342586019
HMDB0000134	Fumaric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	6	0.17218093810207	-0.0429160404056606	0.372023118723454	0.115986228168306	-0.552526599548668	0.900353335588282	21.5006690101423	0.000651293556889457	0.767449096693624	0.480573973020981	0.89588522750171	0.152967344395882
HMDB0000143	D-Galactose	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.321102276976475	0.0175538387002765	0.570454000164406	0.0385379950131256	-1.12555219777241	1.79130343581942	18.73271948158	0.000310486718563947	0.839852403547177	0.596490982083184	0.936439456094378	0.0604647852792144
HMDB0000122	D-Glucose	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	7	0.461332617451383	0.314374640928999	0.586696287469403	0.0000000176627773082083	-0.0343069854129081	1.03231275608899	22.0190057199399	0.00120130834956135	0.727508132005863	0.412856587871725	0.873537168962202	0.000000229616105006708
HMDB0000237	Propionic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	6	0.104552429276092	-0.104536033562946	0.304789488311744	0.327056797045332	-0.568864326073372	0.778736144296569	9.55649436993746	0.0888224985387886	0.476795589842144	0	0.792635681853086	0.383203886666848
HMDB0002329	Oxalic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.258215144313634	0.112517798575072	0.393042978388013	0.000615444745618718	-0.22591712190428	0.754307316241262	3.0339365040335	0.386422373185251	0.0111856342373638	0	0.84859112390704	0.00216042424220717
HMDB0000190	L-Lactic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	8	0.160918108244629	-0.00254182818453196	0.316002585315732	0.0536381940462024	-0.360241617387201	0.68489975297595	28.2562330574219	0.000197579365985773	0.75226704898085	0.501561370904754	0.876872273860361	0.0787270267452326
HMDB0000452	L-alpha-Aminobutyric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	0.277587972493426	0.0949435564884843	0.442152434870729	0.00324870665417733	-0.34581858058613	0.915952111965084	13.005442020215	0.0112492338596624	0.6924364436224	0.211401679699325	0.880046230410978	0.00771214710078619
HMDB0000691	Malonic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.354229052398845	0.0856123467853236	0.574839065776795	0.0107317586281021	-0.895195901742032	1.63573863748366	15.9203596681744	0.00117742310641143	0.811562046176812	0.507751667926172	0.927863925325105	0.0208221529890052
HMDB0000008	2-Hydroxybutyric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.252992096487826	-0.019180640835725	0.490255693584775	0.0680588171052072	-1.0196127296122	1.53682661140262	17.5027571059198	0.000556912830349392	0.828598432701478	0.561545317892848	0.932995361958046	0.0957734900501112
HMDB0000187	L-Serine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	6	0.204003214058557	-0.0401515302119964	0.425169390182222	0.100737373699537	-0.644961461735962	1.05877360901079	30.1213853451768	0.000013958974671547	0.834004978765008	0.65237010146138	0.920736544265498	0.136822403084445
HMDB0000139	Glyceric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	0.289869362144857	0.07380168352641	0.479943725007722	0.0091743444631703	-0.489264009043706	1.08611128152709	21.0714045786656	0.000306511428484898	0.810169275376643	0.557290258955346	0.918601962708126	0.0181492466554021
HMDB0000300	Uracil	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	7	0.282595531619123	0.116113704934641	0.433632253171099	0.00105712454348216	-0.2438891321685	0.824890401375778	16.8069672143029	0.0100194721221448	0.643005194007046	0.194554585907306	0.841770417614818	0.00317137363044647
HMDB0000162	L-Proline	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	8	0.228175028442075	0.0030402355800947	0.431295041161446	0.0470378229493272	-0.566339525639163	1.03086635195441	39.9944818627021	0.00000126185514394124	0.824975854818411	0.668101124832438	0.907702454908651	0.0705567344239908
HMDB0000019	alpha-Ketoisovaleric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.124247147261947	-0.297336816105813	0.50528701927263	0.570507876840585	-5.12965627182933	5.37944124046591	12.0061696970023	0.00247111738387363	0.833418979535216	0.495154860440386	0.945034161558345	0.615607313744979
HMDB0000535	Caproic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	0.314917974239934	0.135288723165946	0.47450438870873	0.000765151524808325	-0.313019215795545	0.96501020472961	9.42812972132558	0.0512451548095096	0.57573770002842	0	0.842429994881312	0.0025361285526657
HMDB0000883	L-Valine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	9	0.220431286633278	-0.0339370184168047	0.44797885554472	0.0887341934661388	-0.702775905231689	1.15099465894213	63.1357649541849	0.000000000112644982683376	0.873288935268223	0.780415208331617	0.926881575889336	0.122345630385131
HMDB0000254	Succinic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	8	0.216724543146577	0.0280399350703477	0.390496733702339	0.0247025698160107	-0.417068235580533	0.857501531194569	31.643112000074	0.0000472931122906418	0.778782820097352	0.563442969267272	0.887902296288887	0.041373015704116
HMDB0000167	L-Threonine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	7	0.266610458864405	0.0920202594712059	0.425297255749388	0.00308017162109797	-0.316450798181232	0.862873484918135	21.5827743178574	0.00144069590497609	0.722000521729236	0.398868965589699	0.871436167000376	0.00737620046105041
HMDB0011718	4-Hydroxybenzaldehyde	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	4	0.0720345927730826	-0.134854876750078	0.272905591741697	0.496205007599459	-0.759837366631965	0.904156521723667	7.14805867056821	0.0673254112635006	0.580305627267392	0	0.860499068729324	0.552914151325112
HMDB0000262	Thymine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	7	0.267622447977539	0.0868615545873952	0.431323195841582	0.00408406032878535	-0.341359406804892	0.88996158106039	28.8688818189617	0.0000644129253828434	0.792163754813009	0.573399447476121	0.898743907953544	0.00929123724798667
HMDB0000766	N-Acetyl-L-alanine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	0.35665027784226	0.222665058220205	0.477412071613587	0.000000610335107776764	-0.0491232486285432	0.795208690346625	4.90485935681066	0.29719956178362	0.184482222829532	0	0.830401447445098	0.00000520692138822052
HMDB0000168	L-Asparagine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	7	0.164648819062921	0.0533852569928574	0.271874295912508	0.00386393700182904	-0.118675734021345	0.450998399307547	7.88664264543833	0.246526379769284	0.239219998959833	0	0.664328934550053	0.00889306304742908
HMDB0000191	L-Aspartic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	7	0.273886096824369	0.137637286180425	0.399962339295196	0.000111293429479655	-0.144412493359839	0.70653302560355	14.8674799204821	0.0213128470066277	0.596434632359305	0.0721832726768427	0.824464249066892	0.000514967902507558
HMDB0000156	Malic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	7	0.200419307492423	0.0158613462132835	0.371770567099991	0.0335074306008481	-0.412847823133337	0.819186564889846	23.5705916472723	0.000626255211357666	0.745445507274979	0.458106850386441	0.880422939812577	0.0544495747263782
HMDB0000034	Adenine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	6	0.175079663859096	-0.031681316844185	0.367471170941345	0.0964757641581942	-0.522905938011153	0.876710341901382	20.2736397556657	0.00111024163342411	0.753374329412029	0.442983683114076	0.890803519485727	0.131689418075935
HMDB0000613	Erythronic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	0.294488763052146	0.136072858430196	0.438220542211686	0.000355285900308502	-0.218224029056878	0.825172448876472	9.41459377895132	0.0515320478096054	0.575127711941964	0	0.842228851752722	0.00136609930682001
HMDB0000157	Hypoxanthine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	8	0.308558565868475	0.156935586256487	0.445971019325102	0.000100298986109191	-0.185764894840323	0.82366792026327	21.6393888079197	0.00293056285751587	0.676515817422805	0.319273292507992	0.846278961548068	0.000480379354522966
HMDB0000209	Phenylacetic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	6	0.277509364076032	0.0631158516466554	0.467419510192517	0.0117861364844893	-0.461798575520864	1.03176176832894	30.9385072751465	0.00000963279149987014	0.838389100174313	0.663274473022714	0.922435096688615	0.0225008060158431
HMDB0000840	Salicyluric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	3	0.0978797517764131	-0.0411788533042204	0.233218521303442	0.167387737461593	-0.924948661562076	1.12133693788423	0.821873591283426	0.663028836588567	0	0	0.746870891450692	0.209618588656031
HMDB0000482	Caprylic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	-0.123342245381882	-0.299326499095408	0.0607577314158316	0.188576299322936	-0.739889425869405	0.491942428265384	15.1202196798209	0.00445825957881795	0.735453579068146	0.340551608130102	0.893873713711837	0.234006044159826
HMDB0000208	Oxoglutaric acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	5	0.130953882399782	-0.167526832951228	0.407443084863124	0.390829793526575	-0.981562754529497	1.24498326027076	22.7277783947403	0.000143509526981366	0.824003915801745	0.595883517159366	0.923352243800126	0.448304763162836
HMDB0000641	L-Glutamine	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	7	0.222755277329948	0.0387343282087049	0.392162534547429	0.0180585379116833	-0.391493423412881	0.844600179604759	25.740315485844	0.000248854751003567	0.76690262388976	0.511557434126673	0.88875992686606	0.0312024104423388
HMDB0000148	L-Glutamic acid	Trans'=RELATIVE~Model=RF~Tuning=FALSE~Shuff'=FALSE	SJ	ZCOR	FALSE	8	0.333471391547881	0.204586399271669	0.450990650209557	0.00000105275024382568	-0.0761044270884066	0.76956225471635	17.394881235706	0.0150198950101708	0.597582765576387	0.123761375609581	0.815187751311685	0.00000798335601567811
